timestamp,ip_src,ip_dst,ip_proto,sport,dport,tcp_flags,label
1718872124.84004,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872124.884381,169.254.111.89,239.255.255.250,17,64757,1900,0,0
1718872124.901645,169.254.111.89,239.255.255.250,17,64756,1900,0,0
1718872125.109818,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872125.133728,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872125.150869,169.254.111.89,239.255.255.250,17,60605,1900,0,0
1718872125.175885,169.254.111.89,239.255.255.250,17,60605,1900,0,0
1718872125.19963,169.254.111.89,239.255.255.250,17,60605,1900,0,0
1718872125.220241,169.254.111.89,239.255.255.250,17,51821,3702,0,0
1718872125.242833,169.254.111.89,239.255.255.250,17,60605,1900,0,0
1718872125.258355,169.254.111.89,239.255.255.250,17,60605,1900,0,0
1718872125.299428,169.254.111.89,239.255.255.250,17,60605,1900,0,0
1718872125.326569,169.254.111.89,239.255.255.250,17,60605,1900,0,0
1718872125.352575,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872125.369858,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872125.395107,169.254.111.89,239.255.255.250,17,60605,1900,0,0
1718872125.416076,169.254.111.89,239.255.255.250,17,60605,1900,0,0
1718872125.443005,169.254.111.89,239.255.255.250,17,51821,3702,0,0
1718872125.46535,169.254.111.89,239.255.255.250,17,60605,1900,0,0
1718872125.484422,169.254.111.89,239.255.255.250,17,60605,1900,0,0
1718872125.506952,192.168.200.111,239.255.255.250,17,63455,1900,0,0
1718872125.526681,192.168.200.111,239.255.255.250,17,63452,1900,0,0
1718872125.548457,192.168.200.41,239.255.255.250,17,52941,3702,0,0
1718872125.570131,169.254.111.89,239.255.255.250,17,60605,1900,0,0
1718872125.595027,169.254.111.89,239.255.255.250,17,60605,1900,0,0
1718872125.617125,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872125.642245,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872125.658934,169.254.111.89,239.255.255.250,17,60605,1900,0,0
1718872125.686602,169.254.111.89,239.255.255.250,17,60605,1900,0,0
1718872125.710824,169.254.111.89,239.255.255.250,17,60605,1900,0,0
1718872125.734606,169.254.111.89,239.255.255.250,17,60605,1900,0,0
1718872125.761287,169.254.111.89,239.255.255.250,17,60605,1900,0,0
1718872125.784213,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872125.809024,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872125.824298,169.254.111.89,239.255.255.250,17,60605,1900,0,0
1718872125.853036,169.254.111.89,239.255.255.250,17,60605,1900,0,0
1718872125.874772,169.254.111.89,239.255.255.250,17,60605,1900,0,0
1718872125.895163,169.254.111.89,239.255.255.250,17,60605,1900,0,0
1718872125.91334,169.254.111.89,239.255.255.250,17,60605,1900,0,0
1718872125.933859,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872126.140465,169.254.111.89,239.255.255.250,17,64757,1900,0,0
1718872126.158883,169.254.111.89,239.255.255.250,17,64756,1900,0,0
1718872126.186524,169.254.111.89,239.255.255.250,17,51821,3702,0,0
1718872126.20885,0.0.0.0,255.255.255.255,17,68,67,0,0
1718872126.340376,192.168.200.1,255.255.255.255,17,67,68,0,0
1718872126.357621,192.168.200.1,255.255.255.255,17,67,68,0,0
1718872126.491424,192.168.200.111,239.255.255.250,17,63452,1900,0,0
1718872126.73612,192.168.200.111,239.255.255.250,17,63455,1900,0,0
1718872126.774651,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872126.884964,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872126.907738,169.254.111.89,224.0.0.251,17,5353,5353,0,0
1718872126.93597,169.254.111.89,224.0.0.251,17,5353,5353,0,0
1718872126.956538,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872126.98095,169.254.111.89,239.255.255.250,17,64757,1900,0,0
1718872126.998867,169.254.111.89,239.255.255.250,17,64756,1900,0,0
1718872127.22201,169.254.111.89,239.255.255.250,17,51821,3702,0,0
1718872127.413181,169.254.111.89,239.255.255.250,17,60605,1900,0,0
1718872127.436051,169.254.111.89,239.255.255.250,17,51821,3702,0,0
1718872127.688258,52.108.56.17,192.168.200.120,6,443,49737,PA,0
1718872127.719501,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872127.759995,192.168.200.120,52.108.56.17,6,49737,443,A,0
1718872127.835395,0.0.0.0,255.255.255.255,17,68,67,0,0
1718872127.857808,192.168.200.1,255.255.255.255,17,67,68,0,0
1718872127.891468,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872127.91497,169.254.111.89,224.0.0.251,17,5353,5353,0,0
1718872127.969017,169.254.111.89,224.0.0.251,17,5353,5353,0,0
1718872128.034989,192.168.200.68,255.255.255.255,17,43184,29810,0,0
1718872128.104767,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872128.154305,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872128.228659,192.168.200.120,20.238.236.234,6,49328,443,A,0
1718872128.293758,192.168.200.95,224.0.0.22,2,0,0,0,0
1718872128.360108,192.168.200.95,224.0.0.22,2,0,0,0,0
1718872128.442948,192.168.200.95,224.0.0.22,2,0,0,0,0
1718872128.501187,192.168.200.95,224.0.0.22,2,0,0,0,0
1718872128.567715,192.168.200.95,224.0.0.22,2,0,0,0,0
1718872128.621286,192.168.200.95,224.0.0.22,2,0,0,0,0
1718872128.684346,192.168.200.95,224.0.0.251,17,5353,5353,0,0
1718872128.753389,192.168.200.95,224.0.0.251,17,5353,5353,0,0
1718872128.82299,192.168.200.95,239.255.255.250,17,58485,3702,0,0
1718872128.884083,192.168.200.95,224.0.0.252,17,61208,5355,0,0
1718872128.964687,192.168.200.95,192.168.200.255,17,137,137,0,0
1718872129.058781,192.168.200.95,192.168.200.255,17,137,137,0,0
1718872129.12139,192.168.200.95,192.168.200.255,17,137,137,0,0
1718872129.199019,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872129.255617,192.168.200.95,239.255.255.250,17,58485,3702,0,0
1718872129.32073,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872129.387593,20.238.236.234,192.168.200.120,6,443,49328,A,0
1718872129.450294,192.168.200.95,224.0.0.22,2,0,0,0,0
1718872129.505515,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872129.5922,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872129.660378,192.168.200.95,239.255.255.250,17,62041,1900,0,0
1718872129.719215,192.168.200.95,239.255.255.250,17,51821,3702,0,0
1718872129.785252,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872129.850109,192.168.200.95,239.255.255.250,17,51821,3702,0,0
1718872129.920469,192.168.200.95,192.168.200.255,17,137,137,0,0
1718872129.986165,192.168.200.95,192.168.200.255,17,137,137,0,0
1718872130.052789,192.168.200.95,192.168.200.255,17,137,137,0,0
1718872130.120323,192.168.200.95,239.255.255.250,17,58485,3702,0,0
1718872130.174594,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872130.240114,192.168.200.169,224.0.0.22,2,0,0,0,0
1718872130.317269,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872130.383835,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872130.443456,192.168.200.95,239.255.255.250,17,51821,3702,0,0
1718872130.500856,192.168.200.169,224.0.0.22,2,0,0,0,0
1718872130.571412,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872130.633754,192.168.200.95,239.255.255.250,17,53842,1900,0,0
1718872130.7675,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872130.829605,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872130.89319,192.168.200.95,192.168.200.255,17,137,137,0,0
1718872130.955091,192.168.200.95,192.168.200.255,17,137,137,0,0
1718872131.02856,192.168.200.95,192.168.200.255,17,137,137,0,0
1718872131.100745,192.168.200.169,224.0.0.251,17,5353,5353,0,0
1718872131.149761,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872131.226676,192.168.200.169,224.0.0.251,17,5353,5353,0,0
1718872131.305419,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872131.372808,192.168.200.95,239.255.255.250,17,51821,3702,0,0
1718872131.43413,192.168.200.169,224.0.0.251,17,5353,5353,0,0
1718872131.492388,192.168.200.95,239.255.255.250,17,62041,1900,0,0
1718872131.549622,13.107.42.12,192.168.200.120,6,443,50561,RA,0
1718872131.599704,192.168.200.95,192.168.200.255,17,137,137,0,0
1718872131.666089,192.168.200.95,192.168.200.255,17,137,137,0,0
1718872131.732881,192.168.200.95,192.168.200.255,17,137,137,0,0
1718872131.807224,192.168.200.169,224.0.0.251,17,5353,5353,0,0
1718872131.881748,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872131.949612,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872132.021584,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872132.081184,192.168.200.95,239.255.255.250,17,58485,3702,0,0
1718872132.134078,192.168.200.95,239.255.255.250,17,58485,3702,0,0
1718872132.198129,192.168.200.153,239.254.127.63,17,48000,48000,0,0
1718872132.263645,192.168.200.169,224.0.0.251,17,5353,5353,0,0
1718872132.331805,192.168.200.120,74.125.71.188,6,49331,5228,A,0
1718872132.388224,192.168.200.120,74.125.71.188,6,49330,5228,A,0
1718872132.450551,74.125.71.188,192.168.200.120,6,5228,49331,A,0
1718872132.501038,74.125.71.188,192.168.200.120,6,5228,49330,A,0
1718872132.550444,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872132.628851,192.168.200.111,224.0.0.251,17,5353,5353,0,0
1718872132.686745,192.168.200.120,2.17.165.160,6,50568,443,FA,0
1718872132.741883,2.17.165.160,192.168.200.120,6,443,50568,PA,0
1718872132.845719,2.17.165.160,192.168.200.120,6,443,50568,FA,0
1718872132.907743,192.168.200.120,2.17.165.160,6,50568,443,RA,0
1718872132.972686,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872133.03361,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872133.100108,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872133.153847,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872133.222236,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872133.283413,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872133.349571,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872133.416498,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872133.489679,192.168.200.120,172.217.170.132,17,53719,443,0,0
1718872133.55963,192.168.200.120,172.217.170.132,17,53719,443,0,0
1718872133.616066,192.168.200.120,172.217.170.132,17,53719,443,0,0
1718872133.687805,192.168.200.120,172.217.170.132,17,53719,443,0,0
1718872133.758016,172.217.170.132,192.168.200.120,17,443,53719,0,0
1718872133.817344,172.217.170.132,192.168.200.120,17,443,53719,0,0
1718872133.881031,192.168.200.120,172.217.170.132,17,53719,443,0,0
1718872133.933344,172.217.170.132,192.168.200.120,17,443,53719,0,0
1718872133.999262,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872134.074176,192.168.200.120,172.217.170.132,17,53719,443,0,0
1718872134.167495,172.217.170.132,192.168.200.120,17,443,53719,0,0
1718872134.231449,172.217.170.132,192.168.200.120,17,443,53719,0,0
1718872134.295722,172.217.170.132,192.168.200.120,17,443,53719,0,0
1718872134.351078,192.168.200.120,172.217.170.132,17,53719,443,0,0
1718872134.42417,172.217.170.132,192.168.200.120,17,443,53719,0,0
1718872134.481821,192.168.200.120,172.217.170.132,17,53719,443,0,0
1718872134.546219,172.217.170.132,192.168.200.120,17,443,53719,0,0
1718872134.598543,172.217.170.132,192.168.200.120,17,443,53719,0,0
1718872134.670225,192.168.200.120,172.217.170.132,17,53719,443,0,0
1718872134.732034,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872134.806311,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872134.869946,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872134.968723,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872135.028874,192.168.200.169,224.0.0.251,17,5353,5353,0,0
1718872135.081765,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872135.145875,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872135.217759,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872135.277376,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872135.336099,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872135.411356,192.168.200.120,192.168.11.3,17,65184,53,0,0
1718872135.480943,192.168.200.120,192.168.11.3,17,58084,53,0,0
1718872135.540707,192.168.11.3,192.168.200.120,17,53,65184,0,0
1718872135.593767,192.168.11.3,192.168.200.120,17,53,58084,0,0
1718872135.666596,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872135.799025,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872135.861807,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872135.996621,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872136.058889,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872136.264515,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872136.321312,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872136.492603,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872136.544723,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872136.811892,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872136.880119,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872136.978365,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872137.244131,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872137.454096,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872137.511698,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872137.568573,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872137.633514,192.168.200.231,239.254.127.63,17,48000,48000,0,0
1718872137.698264,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872137.877132,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872137.942875,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872138.015815,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872138.083389,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872138.145498,192.168.200.68,255.255.255.255,17,43184,29810,0,0
1718872138.228276,192.168.200.153,239.254.127.63,17,48000,48000,0,0
1718872138.77717,192.168.200.153,239.254.127.63,17,48000,48000,0,0
1718872138.848435,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872138.923085,0.0.0.0,255.255.255.255,17,68,67,0,0
1718872138.9914,192.168.200.1,255.255.255.255,17,67,68,0,0
1718872139.05927,192.168.200.153,239.254.127.63,17,48000,48000,0,0
1718872139.108032,192.168.200.95,224.0.0.22,2,0,0,0,0
1718872139.178127,192.168.200.95,224.0.0.22,2,0,0,0,0
1718872139.268784,192.168.200.95,224.0.0.22,2,0,0,0,0
1718872139.342994,192.168.200.95,224.0.0.251,17,5353,5353,0,0
1718872139.414985,192.168.200.95,224.0.0.251,17,5353,5353,0,0
1718872139.503586,192.168.200.95,224.0.0.252,17,54971,5355,0,0
1718872139.565396,192.168.200.95,192.168.200.255,17,137,137,0,0
1718872139.627063,192.168.200.95,239.255.255.250,17,63060,1900,0,0
1718872139.693701,192.168.200.95,224.0.0.22,2,0,0,0,0
1718872139.761535,192.168.200.95,239.255.102.18,17,52163,50001,0,0
1718872139.817455,192.168.200.95,239.255.102.18,17,52164,50002,0,0
1718872139.889501,192.168.200.95,239.255.102.18,17,52165,50003,0,0
1718872139.944218,192.168.200.95,239.255.255.250,17,63060,1900,0,0
1718872140.042527,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872140.12205,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872140.190125,192.168.200.95,239.255.255.250,17,58485,3702,0,0
1718872140.254716,192.168.200.95,239.255.255.250,17,63060,1900,0,0
1718872140.310967,192.168.200.95,239.255.255.250,17,63060,1900,0,0
1718872140.384153,192.168.200.95,239.255.255.250,17,63060,1900,0,0
1718872140.448247,192.168.200.95,239.255.255.250,17,63060,1900,0,0
1718872140.528917,192.168.200.95,239.255.255.250,17,63060,1900,0,0
1718872140.596467,192.168.200.95,239.255.255.250,17,58485,3702,0,0
1718872140.659467,192.168.200.95,239.255.255.250,17,63060,1900,0,0
1718872140.726155,192.168.200.95,239.255.255.250,17,63060,1900,0,0
1718872140.802426,192.168.200.95,239.255.255.250,17,63060,1900,0,0
1718872140.859004,192.168.200.95,239.255.255.250,17,63060,1900,0,0
1718872140.925571,192.168.200.95,239.255.255.250,17,63060,1900,0,0
1718872140.996178,192.168.200.95,224.0.0.22,2,0,0,0,0
1718872141.059933,192.168.200.95,239.255.255.250,17,63060,1900,0,0
1718872141.128236,192.168.200.95,239.255.255.250,17,63060,1900,0,0
1718872141.189366,192.168.200.95,239.255.255.250,17,63060,1900,0,0
1718872141.242659,192.168.200.95,239.255.255.250,17,63060,1900,0,0
1718872141.319952,192.168.200.95,239.255.255.250,17,63060,1900,0,0
1718872141.389533,192.168.200.79,239.255.255.250,17,58578,1900,0,0
1718872141.455661,192.168.200.79,239.255.255.250,17,58580,1900,0,0
1718872141.522298,192.168.200.95,239.255.255.250,17,63060,1900,0,0
1718872141.589328,192.168.200.95,239.255.255.250,17,63060,1900,0,0
1718872141.674586,192.168.200.95,239.255.255.250,17,58485,3702,0,0
1718872141.740002,192.168.200.95,239.255.255.250,17,63060,1900,0,0
1718872141.808536,192.168.200.95,239.255.255.250,17,63060,1900,0,0
1718872141.87186,192.168.200.95,192.168.200.255,17,137,137,0,0
1718872141.939017,192.168.200.95,192.168.200.255,17,137,137,0,0
1718872142.003787,192.168.200.95,192.168.200.255,17,137,137,0,0
1718872142.058478,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872142.122671,192.168.200.95,224.0.0.22,2,0,0,0,0
1718872142.189921,192.168.200.95,224.0.0.22,2,0,0,0,0
1718872142.250363,192.168.200.95,224.0.0.22,2,0,0,0,0
1718872142.323941,192.168.200.95,224.0.0.251,17,5353,5353,0,0
1718872142.385528,192.168.200.95,224.0.0.252,17,54082,5355,0,0
1718872142.45794,192.168.200.95,224.0.0.251,17,5353,5353,0,0
1718872142.521131,192.168.200.95,239.255.102.18,17,62868,50001,0,0
1718872142.590121,192.168.200.95,239.255.102.18,17,62870,50003,0,0
1718872142.711573,192.168.200.95,239.255.102.18,17,62869,50002,0,0
1718872142.789236,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872142.855188,192.168.200.231,239.254.127.63,17,48000,48000,0,0
1718872142.914482,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872142.971732,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872143.048488,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872143.109495,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872143.174054,192.168.200.95,224.0.0.22,2,0,0,0,0
1718872143.244925,192.168.200.95,192.168.200.255,17,137,137,0,0
1718872143.310036,192.168.200.95,192.168.200.255,17,137,137,0,0
1718872143.387259,192.168.200.95,192.168.200.255,17,137,137,0,0
1718872143.460087,192.168.200.79,239.255.255.250,17,58578,1900,0,0
1718872143.526215,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872143.590879,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872143.657362,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872143.724291,192.168.200.95,239.255.102.18,17,56698,50001,0,0
1718872143.784652,192.168.200.95,239.255.102.18,17,56700,50003,0,0
1718872143.84532,192.168.200.241,239.255.255.250,17,61998,3702,0,0
1718872143.907093,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872143.986277,192.168.200.95,192.168.200.255,17,137,137,0,0
1718872144.049578,192.168.200.95,192.168.200.255,17,137,137,0,0
1718872144.112895,192.168.200.95,192.168.200.255,17,137,137,0,0
1718872144.182467,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872144.253521,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872144.318363,192.168.200.120,239.255.255.250,17,64078,1900,0,0
1718872144.373193,192.168.200.95,239.255.255.250,17,58485,3702,0,0
1718872144.45021,192.168.200.120,239.255.255.250,17,64080,1900,0,0
1718872144.50654,192.168.200.95,239.255.255.250,17,58485,3702,0,0
1718872144.573053,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872144.640633,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872144.703654,192.168.200.79,239.255.255.250,17,58578,1900,0,0
1718872144.768483,192.168.200.79,239.255.255.250,17,58580,1900,0,0
1718872144.827499,20.238.236.234,192.168.200.120,6,443,49328,PA,0
1718872144.890333,192.168.200.120,20.238.236.234,6,49328,443,PA,0
1718872144.939012,192.168.200.95,239.255.255.250,17,58485,3702,0,0
1718872145.005045,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872145.072331,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872145.135529,192.168.200.241,239.255.255.250,17,61998,3702,0,0
1718872145.215712,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872145.286114,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872145.355876,20.238.236.234,192.168.200.120,6,443,49328,A,0
1718872145.4217,192.168.200.95,224.0.0.22,2,0,0,0,0
1718872145.502047,192.168.200.95,224.0.0.251,17,5353,5353,0,0
1718872145.567725,192.168.200.95,224.0.0.22,2,0,0,0,0
1718872145.622661,192.168.200.95,224.0.0.22,2,0,0,0,0
